iter,t_ms,y0_angle,y1_position,uLocal,uRemote,uOut,uDiff,loopIntervalMs,tcpRttMs,clamped
320,9626.204,103.760,0.000,153577.460,153576.526,0.000,0.934,30.004,3.878,1
321,9656.308,103.900,0.000,154061.270,154060.296,0.000,0.974,30.003,3.962,1
322,9687.180,103.900,0.000,154521.820,154520.869,0.000,0.951,30.007,4.845,1
323,9716.618,103.900,0.000,154989.370,154988.456,0.000,0.914,29.999,4.250,1
324,9747.189,103.900,0.000,155456.920,155456.024,0.000,0.896,30.000,4.858,1
325,9777.615,103.940,0.000,155928.010,155927.057,0.000,0.953,30.002,5.266,1
326,9806.309,103.940,0.000,156393.740,156392.805,0.000,0.935,30.005,3.949,1
327,9836.214,103.980,0.000,156865.010,156864.054,0.000,0.956,29.999,3.875,1
328,9866.948,103.940,0.000,157327.380,157326.425,0.000,0.955,30.021,4.577,1
329,9896.182,103.760,0.000,157781.180,157780.234,0.000,0.946,29.992,3.832,1
330,9926.356,103.810,0.000,158261.525,158260.557,0.000,0.968,30.009,4.064,1
331,9956.254,103.810,0.000,158726.170,158725.207,0.000,0.963,29.970,4.047,1
332,9986.309,103.850,0.000,159196.855,159195.935,0.000,0.920,30.000,4.069,1
333,10017.308,103.900,0.000,159666.605,159665.636,0.000,0.969,30.027,5.002,1
334,10046.523,103.940,0.000,160135.195,160134.233,0.000,0.962,30.018,4.206,1
335,10076.241,103.980,0.000,160604.465,160603.521,0.000,0.944,29.995,3.918,1
336,10106.146,103.900,0.000,161063.295,161062.352,0.000,0.943,29.970,3.932,1
337,10136.239,103.810,0.000,161526.880,161525.925,0.000,0.955,30.060,3.893,1
338,10166.763,103.810,0.000,161998.525,161997.587,0.000,0.938,29.962,4.483,1
339,10196.235,103.900,0.000,162473.635,162472.724,0.000,0.911,29.991,3.971,1
340,10226.506,103.900,0.000,162936.685,162935.763,0.000,0.922,30.148,4.064,1
341,10256.396,103.850,0.000,163399.810,163398.870,0.000,0.940,29.838,4.042,1
342,10287.071,103.850,0.000,163869.635,163868.717,0.000,0.918,30.004,4.713,1
343,10316.672,103.900,0.000,164341.385,164340.437,0.000,0.948,30.002,4.335,1
344,10346.090,103.850,0.000,164802.010,164801.112,0.000,0.898,30.006,3.773,1
345,10376.243,103.940,0.000,165279.800,165278.905,0.000,0.895,30.003,3.903,1
346,10406.367,103.900,0.000,165739.490,165738.536,0.000,0.954,30.008,4.047,1
347,10436.886,103.900,0.000,166209.040,166208.102,0.000,0.938,30.000,4.568,1
348,10466.069,103.900,0.000,166676.590,166675.664,0.000,0.926,30.010,3.797,1
349,10496.313,103.810,0.000,167136.175,167135.267,0.000,0.908,29.998,3.964,1
350,10526.258,103.850,0.000,167611.360,167610.397,0.000,0.963,29.999,3.920,1
351,10556.609,103.900,0.000,168081.110,168080.133,0.000,0.977,30.003,4.249,1
352,10587.346,103.850,0.000,168541.735,168540.771,0.000,0.964,30.002,4.657,1
353,10616.236,103.540,0.000,168984.125,168983.214,0.000,0.911,30.019,3.943,1
354,10646.389,103.940,0.000,169500.955,169500.039,0.000,0.916,29.981,4.104,1
355,10677.020,103.810,0.000,169937.180,169936.237,0.000,0.943,30.011,4.729,1
356,10706.791,103.940,0.000,170422.330,170421.415,0.000,0.915,29.994,4.494,1
357,10736.498,103.900,0.000,170880.020,170879.077,0.000,0.943,30.000,4.205,1
358,10766.310,103.940,0.000,171353.110,171352.216,0.000,0.894,30.028,3.994,1
359,10796.353,103.900,0.000,171815.300,171814.395,0.000,0.905,29.989,4.035,1
360,10826.248,103.850,0.000,172280.425,172279.505,0.000,0.920,30.006,3.885,1
361,10857.347,103.940,0.000,172758.215,172757.270,0.000,0.945,30.003,4.952,1
362,10886.549,103.900,0.000,173217.905,173216.962,0.000,0.943,30.017,4.060,1
363,10916.285,103.940,0.000,173690.995,173690.076,0.000,0.919,29.964,3.858,1
364,10946.420,103.850,0.000,174148.760,174147.817,0.000,0.943,29.997,4.028,1
365,10976.926,103.900,0.000,174625.010,174624.100,0.000,0.910,30.033,4.449,1
366,11007.265,103.900,0.000,175090.060,175089.101,0.000,0.959,30.013,4.856,1
367,11037.866,103.900,0.000,175557.610,175556.668,0.000,0.942,30.030,5.458,1
368,11066.399,103.980,0.000,176032.240,176031.298,0.000,0.942,29.981,4.012,1
369,11096.870,103.940,0.000,176492.610,176491.693,0.000,0.917,29.964,4.540,1
370,11127.535,103.850,0.000,176954.375,176953.482,0.000,0.893,30.044,5.161,1
371,11156.448,103.850,0.000,177426.200,177425.250,0.000,0.950,29.980,4.043,1
372,11186.342,103.760,0.000,177885.560,177884.651,0.000,0.909,29.969,3.990,1
373,11216.282,103.900,0.000,178369.370,178368.514,0.000,0.856,30.001,3.957,1
374,11246.892,103.850,0.000,178825.495,178824.529,0.000,0.966,29.996,4.562,1
375,11276.370,103.850,0.000,179295.320,179294.410,0.000,0.910,30.004,4.014,1
376,11306.272,103.940,0.000,179770.610,179769.684,0.000,0.926,30.005,3.936,1
377,11336.454,103.850,0.000,180225.875,180224.931,0.000,0.944,30.002,4.127,1
378,11366.606,103.900,0.000,180702.125,180701.210,0.000,0.915,30.002,4.293,1
379,11396.401,103.900,0.000,181167.175,181166.290,0.000,0.885,29.998,4.015,1
380,11427.040,103.850,0.000,181630.300,181629.371,0.000,0.929,30.004,4.636,1
381,11456.711,103.900,0.000,182104.550,182103.649,0.000,0.901,30.015,4.284,1
382,11487.281,103.850,0.000,182565.175,182564.231,0.000,0.944,30.005,4.907,1
383,11517.215,103.940,0.000,183042.965,183042.052,0.000,0.913,29.999,4.769,1
384,11547.626,103.850,0.000,183498.230,183497.276,0.000,0.954,30.000,5.208,1
385,11576.316,103.980,0.000,183981.560,183980.669,0.000,0.891,30.001,3.887,1
386,11606.315,103.940,0.000,184439.430,184438.498,0.000,0.932,30.005,3.874,1
387,11636.417,103.760,0.000,184893.230,184892.339,0.000,0.891,30.002,3.983,1
388,11666.992,103.940,0.000,185385.080,185384.194,0.000,0.886,30.002,4.537,1
389,11697.025,103.940,0.000,185843.810,185842.912,0.000,0.898,29.999,4.586,1
390,11726.612,103.850,0.000,186303.575,186302.646,0.000,0.929,30.003,4.182,1
391,11756.889,103.850,0.000,186775.400,186774.487,0.000,0.913,29.989,4.502,1
392,11786.398,103.980,0.000,187254.230,187253.342,0.000,0.888,30.005,4.053,1
393,11817.806,103.940,0.000,187712.100,187711.180,0.000,0.920,29.998,5.049,1
394,11846.503,103.900,0.000,188178.290,188177.400,0.000,0.890,30.017,4.074,1
395,11876.966,103.850,0.000,188643.415,188642.512,0.000,0.903,30.428,4.139,1
396,11906.689,104.030,0.000,189129.170,189128.276,0.000,0.894,29.579,4.306,1
397,11936.951,103.900,0.000,189576.800,189575.856,0.000,0.944,30.009,4.566,1
398,11966.335,103.900,0.000,190050.850,190049.911,0.000,0.939,29.989,3.917,1
399,11997.622,103.850,0.000,190513.975,190513.060,0.000,0.915,29.994,5.266,1
400,12026.721,103.940,0.000,190991.765,190990.874,0.000,0.891,30.026,4.291,1
401,12056.483,103.900,0.000,191451.455,191450.537,0.000,0.918,30.019,4.029,1
402,12087.347,103.940,0.000,191924.545,191923.654,0.000,0.891,29.999,4.885,1
403,12116.273,103.940,0.000,192390.275,192389.350,0.000,0.925,29.955,3.947,1
404,12146.426,103.940,0.000,192858.005,192857.114,0.000,0.891,30.064,3.934,1
405,12176.328,103.850,0.000,193317.770,193316.852,0.000,0.918,29.952,3.916,1
406,12206.481,103.850,0.000,193789.595,193788.651,0.000,0.944,30.123,3.966,1
407,12236.829,103.850,0.000,194256.920,194256.068,0.000,0.852,29.872,4.406,1
408,12266.309,103.850,0.000,194724.245,194723.346,0.000,0.899,30.012,3.942,1
409,12296.338,103.850,0.000,195191.570,195190.666,0.000,0.904,29.993,3.959,1
410,12326.545,103.810,0.000,195655.355,195654.432,0.000,0.923,30.016,4.164,1
411,12357.196,103.900,0.000,196132.465,196131.512,0.000,0.953,29.984,4.813,1
412,12386.358,103.810,0.000,196587.550,196586.632,0.000,0.918,30.001,3.917,1
413,12416.357,103.900,0.000,197067.160,197066.225,0.000,0.935,30.013,3.887,1
414,12445.619,103.810,0.000,197522.245,197521.321,0.000,0.924,29.209,3.909,1
415,12475.714,103.850,0.000,197997.430,197996.537,0.000,0.893,29.995,4.034,1
416,12507.140,103.980,0.000,198474.260,198473.325,0.000,0.935,30.804,4.683,1
417,12535.591,103.900,0.000,198928.590,198927.705,0.000,0.885,29.180,3.916,1
418,12566.530,103.900,0.000,199400.140,199399.206,0.000,0.934,30.822,4.050,1
419,12595.548,103.850,0.000,199863.265,199862.364,0.000,0.901,29.178,3.889,1
420,12625.484,103.900,0.000,200337.515,200336.620,0.000,0.895,29.987,3.838,1
421,12657.058,103.980,0.000,200809.645,200808.785,0.000,0.860,30.841,4.583,1
422,12685.458,103.850,0.000,201262.050,201261.131,0.000,0.919,29.146,3.818,1
423,12715.772,103.900,0.000,201740.300,201739.396,0.000,0.904,30.065,4.120,1
424,12745.440,103.850,0.000,202200.925,202199.998,0.000,0.927,29.980,3.855,1
425,12776.138,103.810,0.000,202667.210,202666.300,0.000,0.910,29.945,4.610,1
426,12805.990,103.850,0.000,203139.895,203138.977,0.000,0.918,30.075,4.421,1
427,12835.952,103.940,0.000,203613.185,203612.301,0.000,0.884,29.915,4.410,1
428,12865.462,103.850,0.000,204068.450,204067.524,0.000,0.926,30.102,3.794,1
429,12895.515,103.850,0.000,204540.275,204539.395,0.000,0.880,29.879,3.995,1
430,12926.074,103.940,0.000,205015.565,205014.630,0.000,0.935,29.983,4.626,1
431,12955.760,103.810,0.000,205467.290,205466.367,0.000,0.923,30.102,4.127,1
432,12985.435,103.900,0.000,205948.900,205948.038,0.000,0.862,29.924,3.880,1
433,13015.763,103.810,0.000,206403.985,206403.091,0.000,0.894,29.988,4.045,1
434,13045.889,103.850,0.000,206879.170,206878.232,0.000,0.938,30.117,4.082,1
435,13076.289,103.900,0.000,207348.920,207348.006,0.000,0.914,29.882,4.772,1
436,13106.255,103.850,0.000,207809.545,207808.616,0.000,0.929,29.993,4.735,1
437,13135.447,103.850,0.000,208279.370,208278.439,0.000,0.931,29.964,3.960,1
438,13165.665,103.900,0.000,208751.120,208750.209,0.000,0.911,30.136,4.052,1
439,13196.414,103.760,0.000,209203.780,209202.847,0.000,0.933,30.238,4.572,1
440,13225.574,103.850,0.000,209685.665,209684.793,0.000,0.872,29.607,4.110,1
441,13255.511,103.850,0.000,210148.490,210147.572,0.000,0.918,29.989,4.089,1
442,13285.671,103.850,0.000,210615.815,210614.897,0.000,0.918,30.091,4.175,1
443,13315.571,103.900,0.000,211087.565,211086.689,0.000,0.876,29.976,4.084,1
444,13345.686,103.850,0.000,211548.190,211547.294,0.000,0.896,29.936,4.285,1
445,13375.304,103.850,0.000,212018.015,212017.060,0.000,0.955,30.004,3.870,1
446,13405.728,103.810,0.000,212481.800,212480.915,0.000,0.885,30.059,4.266,1
447,13435.259,103.850,0.000,212954.485,212953.574,0.000,0.911,29.946,3.835,1
448,13465.288,103.900,0.000,213424.235,213423.288,0.000,0.947,29.999,3.864,1
449,13496.125,103.940,0.000,213892.825,213891.910,0.000,0.915,29.999,4.700,1
450,13525.148,103.850,0.000,214350.590,214349.702,0.000,0.888,30.005,3.703,1
451,13555.559,103.900,0.000,214826.840,214825.957,0.000,0.883,30.001,4.152,1
452,13585.531,103.900,0.000,215291.890,215290.959,0.000,0.931,30.038,4.066,1
453,13616.053,103.900,0.000,215759.440,215758.536,0.000,0.904,29.964,4.522,1
454,13645.750,103.900,0.000,216226.990,216226.110,0.000,0.880,30.002,4.237,1
455,13675.417,103.940,0.000,216698.080,216697.171,0.000,0.909,30.021,3.882,1
456,13705.723,103.900,0.000,217160.270,217159.397,0.000,0.873,29.980,4.195,1
457,13735.831,103.900,0.000,217629.820,217628.869,0.000,0.951,30.004,4.307,1
458,13767.041,103.850,0.000,218092.945,218092.063,0.000,0.882,29.998,5.544,1
459,13795.750,103.900,0.000,218567.195,218566.266,0.000,0.929,30.027,4.183,1
460,13826.709,103.900,0.000,219032.245,219031.323,0.000,0.922,30.026,5.125,1
461,13855.312,103.900,0.000,219499.795,219498.840,0.000,0.955,29.951,3.798,1
462,13885.517,103.940,0.000,219970.885,219969.992,0.000,0.893,29.999,3.989,1
463,13916.295,103.900,0.000,220433.075,220432.139,0.000,0.936,30.029,4.687,1
464,13946.732,103.810,0.000,220894.660,220893.757,0.000,0.903,30.001,5.130,1
465,13976.203,104.030,0.000,221385.775,221384.828,0.000,0.947,30.003,4.565,1
466,14005.621,103.850,0.000,221826.980,221826.034,0.000,0.946,30.014,3.997,1
467,14036.617,103.940,0.000,222311.270,222310.359,0.000,0.911,30.020,4.946,1
468,14066.211,103.940,0.000,222774.500,222773.580,0.000,0.920,29.986,4.657,1
469,14095.442,103.760,0.000,223226.300,223225.419,0.000,0.881,29.975,3.950,1
470,14125.658,103.940,0.000,223718.150,223717.197,0.000,0.953,30.144,3.993,1
471,14155.592,103.850,0.000,224168.915,224168.029,0.000,0.886,29.837,4.026,1
472,14186.513,103.850,0.000,224640.740,224639.847,0.000,0.893,30.009,4.969,1
473,14215.535,103.900,0.000,225112.490,225111.590,0.000,0.900,29.997,4.012,1
474,14245.444,103.850,0.000,225573.115,225572.201,0.000,0.914,30.003,3.906,1
475,14275.345,103.810,0.000,226039.400,226038.460,0.000,0.940,30.002,3.838,1
476,14307.266,103.850,0.000,226512.085,226511.226,0.000,0.859,30.007,5.364,1
477,14336.997,103.940,0.000,226985.375,226984.428,0.000,0.947,30.014,5.523,1
478,14365.629,103.810,0.000,227437.100,227436.217,0.000,0.883,29.998,4.112,1
479,14395.475,103.850,0.000,227914.285,227913.381,0.000,0.904,30.002,3.954,1
480,14425.554,103.980,0.000,228391.115,228390.219,0.000,0.896,30.001,4.033,1
481,14455.592,103.850,0.000,228841.020,228840.087,0.000,0.933,30.028,4.102,1
482,14486.136,103.900,0.000,229319.270,229318.383,0.000,0.887,30.005,4.617,1
483,14515.455,103.850,0.000,229779.895,229778.992,0.000,0.903,29.994,3.914,1
484,14545.603,103.850,0.000,230249.720,230248.815,0.000,0.905,29.989,4.084,1
485,14575.636,103.940,0.000,230725.010,230724.102,0.000,0.908,30.016,4.109,1
486,14606.414,103.900,0.000,231184.700,231183.776,0.000,0.924,29.990,4.873,1
487,14635.598,103.850,0.000,231649.825,231648.963,0.000,0.862,30.016,4.069,1
488,14665.639,103.900,0.000,232124.075,232123.149,0.000,0.926,29.989,4.062,1
489,14695.636,103.940,0.000,232592.665,232591.811,0.000,0.854,29.998,4.089,1
490,14726.462,103.900,0.000,233054.855,233053.940,0.000,0.915,30.031,4.815,1
491,14755.454,103.980,0.000,233531.485,233530.601,0.000,0.884,29.941,3.935,1
492,14785.562,103.900,0.000,233988.315,233987.383,0.000,0.932,30.008,4.071,1
493,14815.822,103.850,0.000,234455.440,234454.573,0.000,0.867,30.030,4.248,1
494,14846.347,103.940,0.000,234933.230,234932.330,0.000,0.900,30.008,4.761,1
495,14875.871,103.940,0.000,235396.460,235395.574,0.000,0.886,30.005,4.238,1
496,14905.821,103.980,0.000,235867.730,235866.777,0.000,0.953,29.997,4.224,1
497,14935.694,103.900,0.000,236326.560,236325.668,0.000,0.892,29.976,4.194,1
498,14965.704,103.980,0.000,236805.190,236804.262,0.000,0.928,30.028,4.109,1
499,14996.267,103.900,0.000,237262.020,237261.092,0.000,0.928,29.995,4.694,1
500,15025.518,103.850,0.000,237729.145,237728.249,0.000,0.896,29.993,3.944,1
501,15055.787,103.940,0.000,238206.935,238206.021,0.000,0.914,29.983,4.262,1
502,15085.845,103.850,0.000,238662.200,238661.312,0.000,0.888,30.002,4.320,1
503,15116.244,103.850,0.000,239134.025,239133.135,0.000,0.890,30.007,4.663,1
504,15145.459,103.850,0.000,239601.350,239600.438,0.000,0.912,30.010,3.940,1
505,15175.393,103.850,0.000,240068.675,240067.781,0.000,0.894,29.991,3.876,1
506,15205.525,103.940,0.000,240543.965,240543.018,0.000,0.947,30.002,3.909,1
507,15236.297,103.760,0.000,240991.265,240990.387,0.000,0.878,30.004,4.682,1
508,15265.571,103.760,0.000,241467.185,241466.293,0.000,0.892,30.015,4.001,1
509,15295.762,103.900,0.000,241946.495,241945.596,0.000,0.899,30.000,4.118,1
510,15325.616,103.850,0.000,242402.620,242401.726,0.000,0.894,29.998,3.968,1
511,15355.746,103.850,0.000,242872.445,242871.568,0.000,0.877,30.005,4.110,1
512,15386.448,103.940,0.000,243347.735,243346.848,0.000,0.887,29.997,4.864,1
513,15415.855,103.940,0.000,243810.965,243810.098,0.000,0.867,30.005,4.216,1
514,15445.591,103.850,0.000,244270.730,244269.815,0.000,0.915,30.003,3.950,1
515,15475.716,103.850,0.000,244742.555,244741.717,0.000,0.838,30.003,3.860,1
516,15506.279,103.900,0.000,245214.305,245213.354,0.000,0.951,30.037,4.638,1
517,15535.513,103.940,0.000,245682.895,245682.046,0.000,0.849,29.966,3.980,1
518,15565.498,103.850,0.000,246140.660,246139.746,0.000,0.914,29.999,3.955,1
519,15595.405,103.940,0.000,246620.450,246619.576,0.000,0.874,30.026,3.834,1
520,15625.628,103.850,0.000,247075.715,247074.839,0.000,0.876,29.982,4.034,1
521,15655.535,103.940,0.000,247555.505,247554.595,0.000,0.910,30.011,3.923,1
522,15685.563,103.980,0.000,248022.275,248021.409,0.000,0.866,30.004,3.979,1
523,15715.634,103.900,0.000,248481.105,248480.213,0.000,0.892,30.020,3.914,1
524,15745.590,103.810,0.000,248944.690,248943.807,0.000,0.883,29.972,3.960,1
525,15776.445,103.940,0.000,249427.840,249426.937,0.000,0.903,30.012,4.700,1
526,15805.498,103.900,0.000,249885.530,249884.623,0.000,0.907,30.019,3.850,1
527,15835.909,103.850,0.000,250350.655,250349.744,0.000,0.911,30.006,4.100,1
528,15865.788,103.900,0.000,250824.905,250823.992,0.000,0.913,29.990,4.060,1
529,15895.441,103.810,0.000,251281.990,251281.113,0.000,0.877,29.994,3.857,1
530,15926.010,103.900,0.000,251761.600,251760.685,0.000,0.915,30.042,4.361,1
531,15955.994,103.900,0.000,252224.650,252223.781,0.000,0.869,29.972,4.372,1
532,15985.755,103.850,0.000,252687.775,252686.847,0.000,0.928,29.977,4.152,1
533,16016.659,103.850,0.000,253157.600,253156.729,0.000,0.871,29.996,5.052,1
534,16046.983,103.810,0.000,253621.385,253620.477,0.000,0.908,30.000,5.352,1
535,16076.364,103.940,0.000,254102.035,254101.150,0.000,0.885,30.001,4.798,1
536,16105.975,103.940,0.000,254563.265,254562.367,0.000,0.898,29.999,4.391,1
537,16135.423,103.940,0.000,255030.995,255030.066,0.000,0.929,29.998,3.845,1
538,16165.458,103.810,0.000,255487.220,255486.347,0.000,0.873,30.003,3.894,1
539,16195.454,103.900,0.000,255968.830,255967.901,0.000,0.929,30.006,3.818,1
540,16226.818,103.980,0.000,256438.960,256438.066,0.000,0.894,30.003,5.115,1
541,16255.593,103.850,0.000,256891.365,256890.484,0.000,0.881,30.002,3.916,1
542,16285.622,103.900,0.000,257369.615,257368.713,0.000,0.902,30.003,4.008,1
543,16315.474,103.850,0.000,257830.240,257829.355,0.000,0.885,30.001,3.844,1
544,16346.060,103.810,0.000,258296.525,258295.664,0.000,0.861,30.001,4.421,1
545,16375.595,103.900,0.000,258773.635,258772.748,0.000,0.887,30.002,3.938,1
546,16405.800,103.900,0.000,259236.685,259235.826,0.000,0.859,30.006,4.092,1
547,16435.580,103.850,0.000,259699.810,259698.899,0.000,0.911,30.001,3.888,1
548,16465.368,103.940,0.000,260177.600,260176.679,0.000,0.921,29.223,4.422,1
549,16495.692,103.900,0.000,260637.290,260636.422,0.000,0.868,30.782,3.979,1
550,16524.815,103.900,0.000,261106.840,261105.936,0.000,0.904,29.202,3.920,1
551,16555.604,103.900,0.000,261574.390,261573.512,0.000,0.878,30.807,3.990,1
552,16585.229,103.900,0.000,262041.940,262040.990,0.000,0.950,29.219,4.390,1
553,16615.715,103.900,0.000,262509.490,262508.576,0.000,0.914,30.785,4.070,1
554,16644.854,103.900,0.000,262977.040,262976.185,0.000,0.855,29.178,4.025,1
555,16675.649,103.940,0.000,263448.130,263447.260,0.000,0.870,30.826,3.999,1
556,16705.658,103.810,0.000,263902.355,263901.462,0.000,0.893,29.175,4.612,1
557,16735.935,103.900,0.000,264383.965,264383.071,0.000,0.894,30.831,4.279,1
558,16764.615,103.850,0.000,264842.590,264841.694,0.000,0.896,29.154,3.826,1
559,16795.528,103.940,0.000,265320.380,265319.484,0.000,0.896,30.833,3.872,1
560,16824.887,103.900,0.000,265780.070,265779.142,0.000,0.928,29.171,4.011,1
561,16854.867,103.900,0.000,266249.620,266248.729,0.000,0.891,29.994,4.020,1
562,16884.965,103.940,0.000,266720.710,266719.780,0.000,0.930,30.074,4.008,1
563,16915.081,103.850,0.000,267178.475,267177.562,0.000,0.913,29.950,4.272,1
564,16944.755,103.850,0.000,267650.300,267649.415,0.000,0.885,29.934,3.947,1
565,16975.653,103.940,0.000,268125.590,268124.676,0.000,0.914,29.980,4.931,1
566,17005.072,103.850,0.000,268580.855,268579.968,0.000,0.887,30.052,4.266,1
567,17034.521,103.940,0.000,269060.645,269059.771,0.000,0.874,29.931,3.828,1
568,17064.941,103.810,0.000,269512.370,269511.482,0.000,0.888,29.992,4.227,1
569,17094.834,103.850,0.000,269989.555,269988.620,0.000,0.935,30.080,4.097,1
570,17125.461,103.810,0.000,270451.340,270450.484,0.000,0.856,29.915,4.811,1
571,17154.491,103.900,0.000,270928.450,270927.549,0.000,0.901,30.088,3.786,1
572,17184.566,103.810,0.000,271383.535,271382.638,0.000,0.897,29.981,3.805,1
573,17214.568,103.850,0.000,271858.720,271857.805,0.000,0.915,29.925,3.869,1
574,17245.094,103.850,0.000,272324.045,272323.136,0.000,0.909,30.003,4.418,1
575,17274.561,103.900,0.000,272795.795,272794.888,0.000,0.907,30.060,3.825,1
576,17304.464,103.810,0.000,273252.880,273251.969,0.000,0.911,29.930,3.808,1
577,17334.458,103.810,0.000,273724.525,273723.646,0.000,0.879,29.984,3.807,1
578,17364.550,103.980,0.000,274206.715,274205.788,0.000,0.927,30.082,3.812,1
579,17395.272,103.760,0.000,274646.655,274645.811,0.000,0.844,29.983,4.529,1
580,17424.948,103.850,0.000,275132.540,275131.647,0.000,0.893,29.926,4.294,1
581,17454.529,103.980,0.000,275606.870,275606.009,0.000,0.861,30.075,3.833,1
582,17484.675,103.980,0.000,276068.280,276067.395,0.000,0.885,29.977,3.957,1
583,17514.451,103.900,0.000,276529.110,276528.177,0.000,0.933,29.954,3.803,1
584,17545.166,103.810,0.000,276992.695,276991.802,0.000,0.893,29.998,4.507,1
585,17582.027,103.980,0.000,277479.385,277478.455,0.000,0.930,30.068,11.313,1
586,17604.013,103.980,0.000,277938.795,277937.897,0.000,0.898,29.948,3.331,1
587,17639.955,103.810,0.000,278391.660,278390.772,0.000,0.888,30.074,9.070,1
588,17670.741,103.900,0.000,278875.270,278874.381,0.000,0.889,29.992,9.908,1
589,17699.626,103.900,0.000,279338.320,279337.398,0.000,0.922,29.953,8.915,1
590,17724.713,103.900,0.000,279805.870,279804.991,0.000,0.879,29.995,4.012,1
591,17754.073,103.850,0.000,280268.995,280268.111,0.000,0.884,30.648,2.752,1
592,17784.676,103.980,0.000,280750.325,280749.399,0.000,0.926,29.346,3.977,1
593,17814.496,103.850,0.000,281200.230,281199.354,0.000,0.876,30.018,3.793,1
594,17843.443,103.940,0.000,281682.020,281681.130,0.000,0.890,29.988,2.719,1
595,17877.210,103.940,0.000,282145.250,282144.314,0.000,0.936,29.983,6.220,1
596,17904.311,103.850,0.000,282605.015,282604.116,0.000,0.899,30.010,3.565,1
597,17933.360,103.900,0.000,283081.265,283080.382,0.000,0.883,30.009,2.626,1
598,17964.061,103.900,0.000,283546.315,283545.436,0.000,0.879,29.980,3.388,1
599,17994.486,103.940,0.000,284017.405,284016.504,0.000,0.901,29.993,3.812,1
600,18025.515,103.900,0.000,284479.595,284478.658,0.000,0.937,30.005,4.822,1
601,18054.533,103.850,0.000,284944.720,284943.849,0.000,0.871,29.997,3.758,1
602,18084.385,103.850,0.000,285414.545,285413.610,0.000,0.935,30.002,3.630,1
603,18113.357,103.810,0.000,285878.330,285877.404,0.000,0.926,30.001,2.718,1
604,18143.840,103.900,0.000,286355.440,286354.588,0.000,0.852,30.004,3.224,1
605,18173.865,103.900,0.000,286818.490,286817.592,0.000,0.898,30.019,3.166,1
606,18205.134,103.850,0.000,287281.615,287280.757,0.000,0.858,30.004,4.443,1
607,18234.239,103.810,0.000,287747.900,287747.023,0.000,0.877,29.989,3.487,1
608,18264.538,104.030,0.000,288236.515,288235.611,0.000,0.904,30.001,3.719,1
609,18295.018,103.810,0.000,288674.180,288673.288,0.000,0.892,30.035,4.291,1
610,18324.738,103.940,0.000,289163.830,289162.914,0.000,0.916,29.978,4.071,1
611,18355.144,103.940,0.000,289625.060,289624.177,0.000,0.883,30.004,4.381,1
612,18384.855,103.900,0.000,290089.250,290088.345,0.000,0.905,30.007,4.122,1
613,18415.961,103.810,0.000,290550.835,290549.943,0.000,0.892,29.989,5.171,1
614,18444.711,103.810,0.000,291022.480,291021.566,0.000,0.914,30.012,4.006,1
615,18474.612,103.940,0.000,291501.130,291500.208,0.000,0.922,29.983,3.939,1
616,18504.940,104.030,0.000,291970.325,291969.452,0.000,0.873,30.019,4.218,1
617,18534.668,103.850,0.000,292418.030,292417.126,0.000,0.904,29.987,3.963,1
618,18564.719,103.760,0.000,292886.390,292885.487,0.000,0.903,30.011,4.013,1
619,18595.323,103.810,0.000,293362.235,293361.352,0.000,0.883,30.002,4.604,1
620,18624.857,103.850,0.000,293830.420,293829.499,0.000,0.921,30.000,4.181,1
621,18654.476,103.850,0.000,294295.745,294294.848,0.000,0.897,30.000,3.778,1
622,18684.655,103.850,0.000,294763.070,294762.183,0.000,0.887,30.007,3.918,1
623,18714.542,103.940,0.000,295238.360,295237.442,0.000,0.918,30.003,3.800,1
624,18745.179,103.940,0.000,295701.590,295700.744,0.000,0.846,29.998,4.451,1
625,18774.613,103.850,0.000,296161.355,296160.480,0.000,0.875,29.989,3.932,1
626,18804.608,103.850,0.000,296633.180,296632.311,0.000,0.869,30.009,3.931,1
627,18835.029,103.940,0.000,297108.470,297107.549,0.000,0.921,29.992,4.348,1
628,18864.929,103.900,0.000,297568.160,297567.291,0.000,0.869,30.015,4.217,1
629,18895.209,103.760,0.000,298025.320,298024.454,0.000,0.866,30.000,4.534,1
630,18924.732,103.900,0.000,298511.630,298510.715,0.000,0.915,30.004,3.995,1
631,18954.675,103.850,0.000,298967.755,298966.854,0.000,0.901,30.015,3.925,1
632,18984.740,103.850,0.000,299437.580,299436.674,0.000,0.906,30.009,3.895,1
633,19014.758,103.940,0.000,299912.870,299911.983,0.000,0.887,29.993,3.991,1
634,19045.203,103.940,0.000,300376.100,300375.216,0.000,0.884,30.031,4.050,1
635,19074.810,103.900,0.000,300840.290,300839.437,0.000,0.853,30.015,3.959,1
636,19106.274,103.850,0.000,301305.415,301304.497,0.000,0.918,30.012,5.413,1
637,19136.365,103.940,0.000,301783.205,301782.337,0.000,0.868,29.951,5.533,1
638,19164.698,103.900,0.000,302242.895,302242.014,0.000,0.881,30.001,3.893,1
639,19195.746,103.850,0.000,302708.020,302707.128,0.000,0.892,30.020,4.866,1
640,19225.443,103.850,0.000,303177.845,303176.940,0.000,0.905,30.033,4.583,1
641,19259.380,103.980,0.000,303656.675,303655.823,0.000,0.852,29.966,8.597,1
642,19293.271,103.850,0.000,304106.580,304105.718,0.000,0.862,29.987,12.493,1
643,19314.866,103.900,0.000,304584.830,304583.956,0.000,0.874,29.984,4.086,1
