iter,t_ms,y0_angle,y1_position,uLocal,uRemote,uOut,uDiff,loopIntervalMs,tcpRttMs,clamped
22,858.459,103.900,0.100,14298.155,14297.114,0.000,1.041,29.552,45.031,1
23,906.057,103.760,0.100,14748.885,14747.825,0.000,1.060,45.493,46.635,1
24,936.724,103.940,0.100,15238.805,15237.724,0.000,1.081,47.604,30.125,1
25,972.478,103.980,0.100,15701.145,15700.132,0.000,1.013,30.655,35.289,1
26,999.699,103.900,0.100,16160.045,16159.028,0.000,1.017,35.754,26.779,1
27,1039.833,103.940,0.100,16635.205,16634.174,0.000,1.031,27.221,39.703,1
28,1084.598,103.940,0.100,17101.005,17099.947,0.000,1.058,40.134,44.337,1
29,1110.210,103.850,0.100,17560.840,17559.820,0.000,1.020,44.772,25.153,1
30,1155.390,103.850,0.100,18032.735,18031.728,0.000,1.007,25.604,44.767,1
31,1195.318,103.900,0.100,18504.555,18503.485,0.000,1.070,45.181,39.496,1
32,1223.328,103.940,0.100,18973.215,18972.204,0.000,1.011,39.928,27.550,1
33,1269.956,103.940,0.100,19439.015,19438.003,0.000,1.012,28.010,46.180,1
34,1296.765,104.030,0.100,19914.780,19913.750,0.000,1.030,46.629,26.339,1
35,1339.674,103.850,0.100,20362.555,20361.536,0.000,1.019,26.809,42.467,1
36,1369.043,103.940,0.100,20846.915,20845.905,0.000,1.010,42.909,28.927,1
37,1410.178,103.940,0.100,21310.215,21309.155,0.000,1.060,29.376,40.688,1
38,1449.713,103.810,0.100,21766.510,21765.493,0.000,1.017,41.128,39.093,1
39,1498.452,103.900,0.100,22248.190,22247.188,0.000,1.002,39.536,48.284,1
40,1543.767,103.980,0.100,22718.390,22717.325,0.000,1.065,48.739,44.874,1
41,1577.245,104.070,0.100,23190.335,23189.324,0.000,1.011,45.314,33.037,1
42,1626.260,103.900,0.100,23639.175,23638.144,0.000,1.031,33.480,48.552,1
43,1653.625,103.980,0.100,24122.375,24121.352,0.000,1.023,49.013,26.911,1
44,1701.251,103.900,0.100,24579.275,24578.197,0.000,1.078,27.369,47.149,1
45,1735.998,103.900,0.100,25050.895,25049.877,0.000,1.018,47.623,34.289,1
46,1777.156,103.940,0.100,25522.055,25521.063,0.000,0.992,34.782,40.606,1
47,1806.529,103.940,0.100,25987.855,25986.812,0.000,1.043,41.124,28.893,1
48,1852.752,103.940,0.100,26455.655,26454.610,0.000,1.045,29.372,45.772,1
49,1879.388,103.850,0.100,26915.490,26914.532,0.000,0.958,46.224,26.164,1
50,1917.232,103.900,0.100,27391.810,27390.757,0.000,1.053,26.636,37.351,1
51,1943.120,103.810,0.100,27848.965,27847.964,0.000,1.001,37.849,25.384,1
52,1991.100,103.900,0.100,28328.645,28327.623,0.000,1.022,25.883,47.491,1
53,2035.985,103.900,0.100,28791.765,28790.724,0.000,1.041,47.980,44.402,1
54,2064.360,103.900,0.100,29259.385,29258.347,0.000,1.038,44.886,27.904,1
55,2091.446,103.940,0.100,29730.545,29729.493,0.000,1.052,28.374,26.601,1
56,2129.603,103.900,0.100,30192.805,30191.783,0.000,1.022,27.093,37.649,1
57,2169.490,103.900,0.100,30662.425,30661.390,0.000,1.035,38.150,39.389,1
58,2198.796,103.850,0.100,31125.620,31124.589,0.000,1.031,39.887,28.835,1
59,2243.001,103.900,0.100,31599.940,31598.886,0.000,1.054,29.306,43.714,1
60,2272.178,103.940,0.100,32068.600,32067.628,0.000,0.972,44.204,28.690,1
61,2300.860,103.940,0.100,32534.400,32533.385,0.000,1.015,29.178,28.190,1
62,2340.576,103.940,0.100,33002.200,33001.147,0.000,1.053,28.683,39.205,1
63,2368.852,103.900,0.100,33466.460,33465.445,0.000,1.015,39.715,27.798,1
64,2403.101,104.030,0.100,33947.585,33946.537,0.000,1.048,28.276,33.806,1
65,2442.462,103.900,0.100,34397.785,34396.758,0.000,1.027,34.250,38.914,1
66,2478.355,103.940,0.100,34875.445,34874.414,0.000,1.031,39.360,35.448,1
67,2514.542,103.900,0.100,35337.705,35336.714,0.000,0.991,35.894,35.742,1
68,2555.109,103.900,0.100,35807.325,35806.312,0.000,1.013,36.186,40.105,1
69,2585.092,103.900,0.100,36274.945,36273.922,0.000,1.023,40.567,28.902,1
70,2641.555,103.850,0.100,36738.140,36737.129,0.000,1.011,29.998,55.823,1
71,2680.029,103.900,0.100,37212.460,37211.459,0.000,1.001,56.448,37.976,1
72,2710.344,103.980,0.100,37684.660,37683.652,0.000,1.008,38.474,29.828,1
73,2744.078,103.810,0.100,38133.595,38132.585,0.000,1.010,30.315,33.255,1
74,2794.927,103.900,0.100,38617.275,38616.263,0.000,1.012,33.734,50.355,1
75,2834.325,103.940,0.100,39083.935,39082.951,0.000,0.984,50.866,38.888,1
76,2865.571,103.900,0.100,39546.195,39545.168,0.000,1.027,39.382,30.762,1
77,2895.708,103.900,0.100,40015.815,40014.799,0.000,1.016,31.247,29.673,1
78,2923.905,103.940,0.100,40486.975,40485.916,0.000,1.059,30.136,27.730,1
79,2963.044,103.810,0.100,40941.270,40940.250,0.000,1.020,28.203,38.665,1
80,3004.604,103.940,0.100,41426.490,41425.479,0.000,1.011,39.133,41.079,1
81,3048.782,103.810,0.100,41876.285,41875.276,0.000,1.009,41.559,43.634,1
82,3079.817,103.900,0.100,42357.965,42356.944,0.000,1.021,44.179,30.455,1
83,3115.723,103.940,0.100,42824.625,42823.613,0.000,1.012,31.035,35.380,1
84,3144.775,103.900,0.100,43286.885,43285.860,0.000,1.025,35.906,28.578,1
85,3174.139,103.940,0.100,43760.045,43759.034,0.000,1.011,29.052,28.917,1
86,3213.624,103.940,0.100,44225.845,44224.805,0.000,1.040,29.365,39.034,1
87,3239.253,103.850,0.100,44685.680,44684.675,0.000,1.005,39.490,25.187,1
88,3266.725,103.900,0.100,45162.000,45161.018,0.000,0.982,25.622,27.025,1
89,3297.873,103.940,0.100,45630.660,45629.592,0.000,1.068,27.472,30.710,1
90,3327.501,103.900,0.100,46092.920,46091.874,0.000,1.046,31.151,29.177,1
91,3371.330,103.900,0.100,46562.540,46561.485,0.000,1.055,29.626,43.414,1
92,3399.807,103.900,0.100,47030.160,47029.153,0.000,1.007,43.828,27.930,1
93,3436.912,103.940,0.100,47501.320,47500.296,0.000,1.024,28.478,36.543,1
94,3474.520,103.900,0.100,47963.580,47962.552,0.000,1.028,37.105,37.131,1
95,3500.486,103.980,0.100,48440.280,48439.229,0.000,1.051,37.609,25.526,1
96,3532.077,103.940,0.100,48900.720,48899.661,0.000,1.059,25.966,31.150,1
97,3574.797,103.850,0.100,49362.555,49361.555,0.000,1.000,31.593,42.241,1
98,3603.760,103.940,0.100,49842.415,49841.401,0.000,1.014,42.725,28.494,1
99,3642.365,103.940,0.100,50305.715,50304.697,0.000,1.018,28.956,38.176,1
100,3667.277,103.940,0.100,50773.515,50772.457,0.000,1.058,38.604,24.483,1
101,3718.297,103.850,0.100,51233.350,51232.275,0.000,1.075,24.913,50.588,1
102,3747.378,103.940,0.100,51713.210,51712.233,0.000,0.977,51.022,28.639,1
103,3779.299,103.900,0.100,52172.970,52171.954,0.000,1.016,29.079,31.496,1
104,3814.155,103.940,0.100,52646.130,52645.136,0.000,0.994,31.921,34.405,1
105,3846.581,103.900,0.100,53108.390,53107.399,0.000,0.991,34.855,31.976,1
106,3887.592,103.900,0.100,53578.010,53577.010,0.000,1.000,32.433,40.579,1
107,3917.188,103.940,0.100,54049.170,54048.165,0.000,1.005,41.004,29.159,1
108,3964.361,103.900,0.100,54511.430,54510.397,0.000,1.033,29.597,46.735,1
109,4003.324,103.900,0.100,54981.050,54980.076,0.000,0.974,47.175,38.510,1
110,4032.202,104.070,0.100,55463.715,55462.656,0.000,1.059,38.961,28.427,1
111,4075.107,103.940,0.100,55912.095,55911.082,0.000,1.013,28.879,42.443,1
112,4103.819,103.850,0.100,56378.430,56377.426,0.000,1.004,42.906,28.270,1
113,4144.028,103.940,0.100,56858.290,56857.314,0.000,0.976,28.711,39.783,1
114,4184.849,103.900,0.100,57318.050,57317.029,0.000,1.021,40.209,40.291,1
115,4237.821,103.980,0.100,57794.750,57793.705,0.000,1.045,40.821,52.354,1
116,4263.427,103.810,0.100,58243.685,58242.691,0.000,0.994,52.973,25.074,1
117,4310.906,103.810,0.100,58719.400,58718.369,0.000,1.031,25.606,46.963,1
118,4338.706,103.900,0.100,59194.580,59193.558,0.000,1.022,47.478,27.287,1
119,4381.736,103.980,0.100,59664.780,59663.736,0.000,1.044,27.800,42.616,1
120,4412.802,104.030,0.100,60133.185,60132.152,0.000,1.033,43.029,30.639,1
121,4459.007,103.900,0.100,60587.385,60586.370,0.000,1.015,31.066,45.782,1
122,4495.175,103.900,0.100,61061.505,61060.474,0.000,1.031,46.205,35.711,1
123,4535.841,103.980,0.100,61536.205,61535.211,0.000,0.994,36.168,40.219,1
124,4562.872,103.900,0.100,61993.105,61992.101,0.000,1.004,40.667,26.592,1
125,4600.693,103.940,0.100,62468.265,62467.243,0.000,1.022,27.037,37.349,1
126,4629.219,103.720,0.100,62914.595,62913.622,0.000,0.973,37.821,28.038,1
127,4668.855,103.940,0.100,63411.875,63410.885,0.000,0.990,28.520,39.195,1
128,4707.045,103.980,0.100,63872.215,63871.158,0.000,1.057,39.636,37.631,1
129,4740.107,103.900,0.100,64331.115,64330.117,0.000,0.998,38.194,32.277,1
130,4782.221,103.940,0.100,64806.275,64805.280,0.000,0.995,33.062,41.445,1
131,4828.222,103.850,0.100,65264.110,65263.075,0.000,1.035,42.114,45.329,1
132,4855.280,103.940,0.100,65743.970,65742.987,0.000,0.983,46.004,26.414,1
133,4882.694,103.900,0.100,66203.730,66202.707,0.000,1.023,27.055,26.753,1
134,4923.232,103.850,0.100,66668.925,66667.904,0.000,1.021,27.414,39.922,1
135,4953.320,103.940,0.100,67146.785,67145.785,0.000,1.000,40.540,29.470,1
136,4990.400,103.900,0.100,67606.545,67605.509,0.000,1.036,30.089,36.433,1
137,5016.540,103.980,0.100,68083.245,68082.262,0.000,0.983,37.077,25.546,1
138,5048.440,103.940,0.100,68543.685,68542.678,0.000,1.007,26.140,31.289,1
139,5080.348,103.940,0.100,69013.485,69012.479,0.000,1.006,31.901,31.285,1
140,5110.246,103.900,0.100,69477.745,69476.732,0.000,1.013,31.906,29.291,1
141,5142.653,103.940,0.100,69950.905,69949.953,0.000,0.952,29.898,31.816,1
142,5183.888,103.940,0.100,70416.705,70415.690,0.000,1.015,32.407,40.622,1
143,5222.088,103.900,0.100,70880.965,70879.953,0.000,1.012,41.235,37.572,1
144,5263.107,103.900,0.100,71350.585,71349.580,0.000,1.005,38.211,40.404,1
145,5315.179,103.940,0.100,71821.745,71820.734,0.000,1.011,41.008,51.471,1
146,5343.977,103.900,0.100,72284.005,72283.012,0.000,0.993,52.072,28.199,1
147,5381.496,103.900,0.100,72753.625,72752.585,0.000,1.040,28.798,36.919,1
148,5415.760,103.900,0.100,73221.245,73220.266,0.000,0.979,37.518,33.655,1
149,5464.667,103.810,0.100,73680.900,73679.931,0.000,0.969,34.265,48.282,1
150,5501.939,103.900,0.100,74160.580,74159.590,0.000,0.990,48.907,36.631,1
151,5545.383,103.900,0.100,74623.700,74622.728,0.000,0.972,37.272,42.826,1
152,5576.078,103.980,0.100,75098.400,75097.457,0.000,0.943,43.445,30.103,1
153,5616.468,103.940,0.100,75558.840,75557.810,0.000,1.030,30.694,39.803,1
154,5653.571,103.900,0.100,76025.100,76024.111,0.000,0.989,40.389,36.424,1
155,5709.843,103.940,0.100,76498.260,76497.293,0.000,0.967,37.104,55.673,1
156,5751.990,103.850,0.100,76956.095,76955.093,0.000,1.002,56.272,41.539,1
157,5780.589,103.940,0.100,77435.955,77434.927,0.000,1.028,42.147,27.851,1
158,5826.085,103.850,0.100,77891.290,77890.317,0.000,0.973,28.598,44.864,1
159,5855.782,103.980,0.100,78374.690,78373.685,0.000,1.005,45.496,28.476,1
160,5910.417,103.940,0.100,78832.630,78831.615,0.000,1.015,29.709,53.884,1
161,5937.748,103.980,0.100,79305.970,79304.997,0.000,0.973,54.632,26.605,1
162,5967.742,103.940,0.100,79768.410,79767.446,0.000,0.964,27.324,29.388,1
163,6004.577,103.850,0.100,80230.245,80229.259,0.000,0.986,30.003,36.210,1
164,6032.034,103.850,0.100,80702.140,80701.164,0.000,0.976,36.824,26.835,1
165,6068.390,104.030,0.100,81185.465,81184.455,0.000,1.010,27.457,35.765,1
166,6096.019,103.850,0.100,81628.740,81627.698,0.000,1.042,36.354,27.007,1
167,6142.423,103.940,0.100,82113.100,82112.106,0.000,0.994,27.630,45.762,1
168,6186.885,103.850,0.100,82568.435,82567.438,0.000,0.997,46.407,43.755,1
169,6238.399,103.900,0.100,83044.755,83043.777,0.000,0.978,44.459,50.853,1
170,6288.514,103.900,0.100,83509.875,83508.869,0.000,1.006,51.514,49.449,1
171,6332.773,103.850,0.100,83973.070,83972.084,0.000,0.986,50.116,43.566,1
172,6377.867,104.160,0.100,84470.400,84469.410,0.000,0.990,44.259,44.465,1
173,6413.092,103.850,0.100,84896.255,84895.271,0.000,0.984,45.105,34.543,1
174,6439.617,103.850,0.100,85379.150,85378.176,0.000,0.974,35.214,25.899,1
175,6491.959,103.940,0.100,85854.510,85853.515,0.000,0.995,26.526,51.740,1
176,6519.208,103.850,0.100,86309.845,86308.810,0.000,1.035,52.340,26.658,1
177,6570.519,103.980,0.100,86793.245,86792.175,0.000,1.070,27.250,50.708,1
178,6628.940,103.980,0.100,87254.725,87253.721,0.000,1.004,51.310,57.693,1
179,6664.048,103.980,0.100,87722.705,87721.760,0.000,0.945,58.422,34.446,1
180,6713.912,103.900,0.100,88183.605,88182.604,0.000,1.001,35.107,49.207,1
181,6739.493,103.760,0.100,88642.835,88641.832,0.000,1.003,49.864,24.885,1
182,6775.583,103.900,0.100,89129.215,89128.200,0.000,1.015,25.590,35.401,1
183,6802.711,103.900,0.100,89589.835,89588.820,0.000,1.015,36.080,26.448,1
184,6847.257,103.900,0.100,90057.455,90056.506,0.000,0.949,27.128,43.864,1
185,6875.733,103.980,0.100,90532.155,90531.148,0.000,1.007,44.547,27.791,1
186,6907.699,103.850,0.100,90984.630,90983.604,0.000,1.026,28.478,31.200,1
187,6942.742,103.850,0.100,91458.525,91457.550,0.000,0.975,31.974,34.355,1
188,6970.118,103.900,0.100,91930.345,91929.347,0.000,0.998,35.033,26.685,1
189,7002.460,103.810,0.100,92387.500,92386.477,0.000,1.023,27.375,31.684,1
190,7034.827,103.980,0.100,92874.260,92873.286,0.000,0.974,32.343,31.710,1
191,7061.920,103.900,0.100,93326.660,93325.614,0.000,1.046,32.366,26.361,1
192,7093.356,103.980,0.100,93805.360,93804.365,0.000,0.995,27.093,30.688,1
193,7122.622,103.940,0.100,94265.800,94264.759,0.000,1.041,31.443,28.562,1
194,7160.378,104.030,0.100,94743.565,94742.586,0.000,0.979,29.259,37.073,1
195,7200.959,103.980,0.100,95202.845,95201.854,0.000,0.991,37.756,39.848,1
196,7237.434,103.940,0.100,95669.785,95668.800,0.000,0.985,40.580,35.764,1
197,7271.375,103.940,0.100,96139.585,96138.577,0.000,1.008,36.478,33.235,1
198,7313.762,103.980,0.100,96610.925,96609.918,0.000,1.007,33.938,41.628,1
199,7358.930,103.980,0.100,97076.905,97075.905,0.000,1.000,42.388,44.467,1
200,7388.064,103.940,0.100,97541.345,97540.333,0.000,1.012,45.168,28.415,1
201,7432.494,103.940,0.100,98011.145,98010.113,0.000,1.032,29.141,43.697,1
202,7457.686,103.900,0.100,98475.405,98474.424,0.000,0.981,44.422,24.446,1
203,7490.449,103.940,0.100,98948.565,98947.525,0.000,1.040,25.192,31.812,1
204,7537.981,103.980,0.100,99417.905,99416.951,0.000,0.954,32.763,46.918,1
205,7583.875,104.030,0.100,99888.310,99887.311,0.000,0.999,47.532,45.248,1
206,7615.055,103.980,0.100,100349.590,100348.671,0.000,0.919,45.895,30.481,1
207,7643.216,103.900,0.100,100812.990,100812.004,0.000,0.986,31.179,27.493,1
208,7690.864,103.900,0.100,101284.610,101283.691,0.000,0.919,28.160,47.046,1
209,7729.699,103.900,0.100,101752.230,101751.231,0.000,0.999,47.649,38.237,1
210,7756.397,103.810,0.100,102211.885,102210.893,0.000,0.992,38.835,26.087,1
211,7806.992,103.900,0.100,102691.565,102690.604,0.000,0.961,26.698,50.001,1
212,7845.474,103.940,0.100,103158.225,103157.267,0.000,0.958,50.595,37.886,1
213,7871.408,103.900,0.100,103620.485,103619.490,0.000,0.995,38.482,25.315,1
214,7903.794,103.900,0.100,104090.105,104089.133,0.000,0.972,25.935,31.742,1
215,7930.611,103.940,0.100,104561.265,104560.307,0.000,0.958,32.386,26.230,1
216,7957.327,103.850,0.100,105019.100,105018.112,0.000,0.988,26.841,26.082,1
217,7995.301,103.980,0.100,105502.500,105501.527,0.000,0.973,26.693,37.337,1
218,8028.146,103.760,0.100,105944.510,105943.527,0.000,0.983,37.974,32.197,1
219,8062.462,104.030,0.100,106446.395,106445.407,0.000,0.988,32.845,33.672,1
220,8099.259,103.810,0.100,106881.630,106880.641,0.000,0.989,34.324,36.175,1
221,8141.234,104.030,0.100,107379.315,107378.351,0.000,0.964,36.789,41.371,1
222,8170.014,103.810,0.100,107817.050,107816.079,0.000,0.971,41.974,28.107,1
223,8219.636,103.940,0.100,108306.770,108305.811,0.000,0.959,28.781,48.911,1
224,8247.844,103.900,0.100,108764.530,108763.555,0.000,0.975,49.624,27.540,1
225,8281.266,103.940,0.100,109237.690,109236.697,0.000,0.993,28.208,32.755,1
226,8309.713,103.900,0.100,109699.950,109698.981,0.000,0.969,33.419,27.803,1
227,8350.337,103.900,0.100,110169.570,110168.583,0.000,0.987,28.452,39.980,1
228,8392.638,103.980,0.100,110644.270,110643.290,0.000,0.980,40.620,41.704,1
229,8424.595,103.900,0.100,111101.170,111100.194,0.000,0.976,42.301,31.313,1
230,8464.753,103.810,0.100,111564.825,111563.863,0.000,0.962,31.957,39.525,1
231,8490.966,103.850,0.100,112040.080,112039.097,0.000,0.983,40.158,25.583,1
232,8520.438,103.760,0.100,112497.510,112496.552,0.000,0.958,26.215,28.789,1
233,8553.413,103.940,0.100,112984.930,112983.949,0.000,0.981,29.471,32.306,1
234,8579.849,103.900,0.100,113440.190,113439.255,0.000,0.935,32.974,25.767,1
235,8617.536,103.900,0.100,113909.810,113908.867,0.000,0.943,26.437,37.018,1
236,8662.462,103.980,0.100,114384.510,114383.517,0.000,0.993,37.686,44.235,1
237,8711.256,103.980,0.100,114848.490,114847.506,0.000,0.984,44.929,48.125,1
238,8756.398,103.980,0.100,115316.470,115315.460,0.000,1.010,48.791,44.572,1
239,8783.593,103.980,0.100,115784.450,115783.529,0.000,0.921,45.151,26.565,1
240,8826.725,103.980,0.100,116252.430,116251.474,0.000,0.956,27.187,42.489,1
241,8869.883,103.940,0.100,116716.870,116715.928,0.000,0.942,43.132,42.548,1
242,8894.909,103.850,0.100,117178.705,117177.750,0.000,0.955,43.159,24.426,1
243,8924.513,103.900,0.100,117655.025,117654.089,0.000,0.936,25.024,28.970,1
244,8959.731,103.850,0.100,118115.720,118114.753,0.000,0.967,29.606,34.540,1
245,8986.353,103.940,0.100,118593.580,118592.611,0.000,0.969,35.216,25.970,1
246,9020.772,103.850,0.100,119048.915,119047.943,0.000,0.972,26.624,33.776,1
247,9067.695,103.980,0.100,119532.315,119531.363,0.000,0.952,34.419,45.963,1
248,9102.923,103.900,0.100,119986.715,119985.752,0.000,0.963,46.924,34.625,1
249,9151.859,103.900,0.100,120458.335,120457.364,0.000,0.971,35.227,48.336,1
250,9178.639,103.900,0.100,120925.955,120924.966,0.000,0.989,48.935,26.162,1
251,9218.379,103.940,0.100,121397.115,121396.180,0.000,0.935,26.780,39.119,1
252,9265.797,103.760,0.100,121846.985,121845.985,0.000,1.000,39.742,46.801,1
253,9293.087,103.980,0.100,122342.445,122341.483,0.000,0.962,47.416,26.653,1
254,9340.537,103.850,0.100,122787.920,122786.972,0.000,0.948,27.290,46.849,1
255,9367.879,103.850,0.100,123261.815,123260.825,0.000,0.990,47.450,26.705,1
256,9405.562,103.940,0.100,123737.175,123736.246,0.000,0.929,27.342,37.071,1
257,9438.217,103.900,0.100,124196.935,124195.977,0.000,0.958,37.681,32.031,1
258,9478.263,103.900,0.100,124666.555,124665.639,0.000,0.916,32.670,39.414,1
259,9514.334,103.810,0.100,125126.210,125125.228,0.000,0.982,40.032,35.477,1
260,9543.436,104.030,0.100,125617.395,125616.447,0.000,0.948,36.070,28.489,1
261,9588.309,103.810,0.100,126055.130,126054.161,0.000,0.969,29.103,44.237,1
262,9615.667,104.030,0.100,126552.815,126551.912,0.000,0.903,44.873,26.729,1
263,9654.010,103.940,0.100,127002.055,127001.097,0.000,0.958,27.360,37.725,1
264,9681.348,103.940,0.100,127474.355,127473.413,0.000,0.942,38.341,26.712,1
265,9727.695,103.900,0.100,127938.615,127937.657,0.000,0.958,27.337,45.696,1
266,9775.290,103.940,0.100,128411.775,128410.817,0.000,0.958,46.348,46.997,1
267,9813.034,103.810,0.100,128866.070,128865.106,0.000,0.964,47.598,37.128,1
268,9840.118,103.900,0.100,129347.750,129346.810,0.000,0.940,37.742,26.449,1
269,9872.190,103.850,0.100,129806.445,129805.508,0.000,0.937,27.084,31.469,1
270,9899.203,103.850,0.100,130276.340,130275.397,0.000,0.943,32.076,26.346,1
271,9942.566,103.980,0.100,130755.240,130754.294,0.000,0.946,27.011,42.754,1
272,9969.415,103.940,0.100,131213.180,131212.238,0.000,0.942,43.361,26.193,1
273,9997.528,103.810,0.100,131671.475,131670.557,0.000,0.918,26.852,27.462,1
274,10045.878,103.900,0.100,132153.155,132152.226,0.000,0.929,28.111,47.731,1
275,10087.788,103.810,0.100,132608.310,132607.351,0.000,0.959,48.363,41.208,1
276,10128.132,103.760,0.100,133075.600,133074.687,0.000,0.913,41.901,39.658,1
277,10158.525,103.940,0.100,133561.020,133560.065,0.000,0.955,40.358,29.685,1
278,10202.500,103.980,0.100,134023.360,134022.396,0.000,0.964,30.375,43.319,1
279,10229.479,103.900,0.100,134482.260,134481.274,0.000,0.986,43.988,26.302,1
280,10273.434,104.210,0.100,134981.315,134980.325,0.000,0.990,26.966,43.327,1
281,10300.297,103.900,0.100,135407.395,135406.411,0.000,0.984,43.956,26.255,1
282,10345.969,103.810,0.100,135882.550,135881.634,0.000,0.916,26.861,45.011,1
283,10373.487,103.900,0.100,136362.230,136361.296,0.000,0.934,45.672,26.857,1
284,10409.516,103.850,0.100,136820.925,136820.013,0.000,0.912,27.521,35.356,1
285,10438.579,103.900,0.100,137295.245,137294.315,0.000,0.930,36.025,28.260,1
286,10480.469,103.900,0.100,137760.365,137759.434,0.000,0.931,29.068,41.277,1
287,10507.817,103.980,0.100,138235.065,138234.111,0.000,0.954,41.887,26.686,1
288,10546.886,103.850,0.100,138687.540,138686.604,0.000,0.936,27.348,38.371,1
289,10575.619,103.980,0.100,139172.940,139172.008,0.000,0.932,39.069,28.046,1
290,10619.664,104.030,0.100,139638.845,139637.889,0.000,0.956,28.733,43.366,1
291,10646.523,103.900,0.100,140093.045,140092.064,0.000,0.981,44.046,26.151,1
292,10692.201,103.900,0.100,140567.165,140566.239,0.000,0.926,26.857,44.814,1
293,10718.961,103.850,0.100,141030.360,141029.404,0.000,0.956,45.679,26.143,1
294,10768.013,103.940,0.100,141508.220,141507.263,0.000,0.957,26.759,48.398,1
295,10797.330,103.900,0.100,141967.980,141967.013,0.000,0.967,49.052,28.564,1
296,10841.055,103.900,0.100,142437.600,142436.633,0.000,0.967,29.327,43.073,1
297,10869.288,103.900,0.100,142905.220,142904.240,0.000,0.980,43.715,27.554,1
298,10911.024,103.900,0.100,143372.840,143371.898,0.000,0.942,28.235,41.095,1
299,10947.984,103.940,0.100,143844.000,143843.039,0.000,0.961,41.738,36.341,1
300,10977.344,103.850,0.100,144301.835,144300.870,0.000,0.965,36.956,28.763,1
301,11012.347,103.900,0.100,144778.155,144777.253,0.000,0.902,29.362,34.390,1
302,11052.471,103.850,0.100,145238.850,145237.850,0.000,1.000,35.002,39.505,1
303,11081.830,103.850,0.100,145708.745,145707.846,0.000,0.899,40.122,28.735,1
304,11110.838,103.940,0.100,146184.105,146183.135,0.000,0.970,29.360,28.392,1
305,11144.804,103.980,0.100,146650.945,146650.012,0.000,0.933,29.008,33.258,1
306,11173.335,103.940,0.100,147113.385,147112.469,0.000,0.916,33.974,27.911,1
307,11202.645,103.760,0.100,147567.255,147566.307,0.000,0.948,28.527,28.607,1
308,11233.630,104.030,0.100,148067.140,148066.162,0.000,0.978,29.308,30.314,1
309,11273.795,103.850,0.100,148505.915,148505.010,0.000,0.905,30.986,39.341,1
310,11317.626,103.850,0.100,148982.310,148981.368,0.000,0.942,40.164,43.177,1
311,11343.562,103.980,0.100,149461.210,149460.265,0.000,0.945,43.830,25.330,1
312,11383.466,103.940,0.100,149919.150,149918.248,0.000,0.902,25.938,39.233,1
313,11411.591,103.940,0.100,150388.950,150388.006,0.000,0.944,39.902,27.462,1
314,11439.144,103.940,0.100,150856.750,150855.809,0.000,0.941,28.126,26.929,1
315,11477.164,103.940,0.100,151324.550,151323.617,0.000,0.933,27.561,37.387,1
316,11507.211,103.940,0.100,151792.350,151791.483,0.000,0.867,38.011,29.404,1
317,11542.482,103.940,0.100,152260.150,152259.193,0.000,0.957,30.047,34.641,1
318,11568.922,103.900,0.100,152724.410,152723.493,0.000,0.917,35.272,25.807,1
319,11598.271,103.940,0.100,153197.570,153196.658,0.000,0.912,26.439,28.724,1
320,11643.981,103.980,0.100,153666.910,153665.983,0.000,0.927,29.350,45.080,1
321,11673.660,103.940,0.100,154129.350,154128.445,0.000,0.905,45.708,29.003,1
322,11702.583,103.940,0.100,154599.150,154598.219,0.000,0.931,29.680,28.213,1
