iter,t_ms,y0_angle,y1_position,uLocal,uRemote,uOut,uDiff,loopIntervalMs,tcpRttMs,clamped
41,1709.102,103.980,0.100,23187.745,23186.689,0.000,1.056,31.329,52.983,1
42,1738.952,103.900,0.100,23642.145,23641.117,0.000,1.028,53.431,29.371,1
43,1775.719,103.810,0.100,24105.800,24104.795,0.000,1.005,29.848,36.321,1
44,1809.307,103.900,0.100,24585.480,24584.421,0.000,1.059,36.767,33.140,1
45,1863.260,103.940,0.100,25052.140,25051.102,0.000,1.038,33.589,53.505,1
46,2175.247,104.030,0.100,25525.905,25524.881,0.000,1.024,53.953,311.510,1
47,2228.739,103.980,0.100,25985.185,25984.188,0.000,0.997,311.987,53.047,1
48,2257.957,103.940,0.100,26452.125,26451.119,0.000,1.006,53.491,28.789,1
49,2295.944,103.900,0.100,26918.385,26917.336,0.000,1.049,29.218,37.533,1
50,2344.035,103.900,0.100,27388.005,27386.995,0.000,1.010,37.988,47.627,1
51,2375.658,103.810,0.100,27847.660,27846.622,0.000,1.038,48.090,31.038,1
52,2419.506,103.850,0.100,28322.915,28321.895,0.000,1.020,31.624,43.304,1
53,2450.614,103.900,0.100,28792.735,28791.719,0.000,1.016,43.849,30.600,1
54,2487.693,103.900,0.100,29257.855,29256.808,0.000,1.047,31.120,36.589,1
55,2522.625,103.940,0.100,29729.015,29727.955,0.000,1.060,37.066,34.474,1
56,2564.281,103.900,0.100,30191.275,30190.284,0.000,0.991,34.933,41.172,1
57,2620.685,103.980,0.100,30667.975,30666.951,0.000,1.024,41.655,55.936,1
58,2669.433,103.980,0.100,31131.955,31130.917,0.000,1.038,56.404,48.292,1
59,2745.723,103.400,0.100,31548.605,31547.599,0.000,1.006,48.748,75.837,1
60,2783.631,103.980,0.100,32094.305,32093.307,0.000,0.998,76.290,37.446,1
61,2842.066,103.900,0.100,32526.205,32525.159,0.000,1.046,37.908,57.975,1
62,2878.160,103.850,0.100,32993.400,32992.408,0.000,0.992,58.436,35.647,1
63,2907.007,103.940,0.100,33471.260,33470.256,0.000,1.004,36.093,28.393,1
64,2936.079,103.900,0.100,33931.020,33930.012,0.000,1.008,28.847,28.612,1
65,2967.809,104.030,0.100,34412.145,34411.159,0.000,0.986,29.072,31.252,1
66,2997.844,103.980,0.100,34869.425,34868.410,0.000,1.015,31.729,29.585,1
67,3056.888,103.940,0.100,35336.365,35335.357,0.000,1.008,30.036,58.586,1
68,3103.012,103.940,0.100,35806.165,35805.140,0.000,1.025,59.044,45.631,1
69,3136.548,103.940,0.100,36273.965,36272.919,0.000,1.046,46.123,32.840,1
70,3185.125,103.810,0.100,36730.260,36729.207,0.000,1.053,33.541,48.113,1
71,3218.056,103.980,0.100,37219.020,37218.002,0.000,1.018,48.574,32.454,1
72,3266.372,103.940,0.100,37674.960,37673.979,0.000,0.981,32.930,47.848,1
73,3296.830,103.490,0.100,38104.935,38103.901,0.000,1.034,48.322,29.982,1
74,3333.090,103.940,0.100,38633.035,38632.017,0.000,1.018,30.451,35.783,1
75,3380.021,103.900,0.100,39074.795,39073.805,0.000,0.990,36.260,46.460,1
76,3408.289,103.850,0.100,39539.990,39538.977,0.000,1.013,46.931,27.757,1
77,3452.779,104.070,0.100,40029.355,40028.317,0.000,1.038,28.272,44.036,1
78,3500.808,103.940,0.100,40475.235,40474.212,0.000,1.023,44.486,47.558,1
79,3538.963,103.900,0.100,40945.995,40945.010,0.000,0.985,48.029,37.674,1
80,3583.986,103.980,0.100,41422.695,41421.639,0.000,1.056,38.155,44.484,1
81,3614.918,103.900,0.100,41879.595,41878.578,0.000,1.017,45.023,30.409,1
82,3671.026,103.980,0.100,42358.295,42357.282,0.000,1.013,30.931,55.643,1
83,3700.365,103.850,0.100,42810.770,42809.779,0.000,0.991,56.108,28.894,1
84,3738.298,103.850,0.100,43284.665,43283.640,0.000,1.025,29.340,37.473,1
85,3775.866,103.900,0.100,43756.485,43755.470,0.000,1.015,37.933,37.077,1
86,3806.484,104.030,0.100,44233.110,44232.110,0.000,1.000,37.568,30.140,1
87,3852.441,103.980,0.100,44690.390,44689.332,0.000,1.058,30.618,45.497,1
88,3882.940,103.850,0.100,45149.365,45148.357,0.000,1.008,45.955,30.037,1
89,3928.133,103.900,0.100,45627.685,45626.688,0.000,0.997,30.501,44.745,1
90,3970.089,103.900,0.100,46092.805,46091.783,0.000,1.022,45.191,41.535,1
91,4001.582,103.900,0.100,46560.425,46559.474,0.000,0.951,41.956,31.058,1
92,4031.043,103.900,0.100,47028.045,47027.004,0.000,1.041,31.500,29.039,1
93,4070.606,103.850,0.100,47491.240,47490.214,0.000,1.026,29.453,39.146,1
94,4102.396,103.940,0.100,47969.100,47968.108,0.000,0.992,39.563,31.310,1
95,4139.459,103.940,0.100,48432.400,48431.321,0.000,1.079,31.791,36.598,1
96,4168.546,103.940,0.100,48900.200,48899.204,0.000,0.996,37.061,28.640,1
97,4215.347,103.850,0.100,49360.035,49359.028,0.000,1.007,29.089,46.342,1
98,4247.620,103.940,0.100,49839.895,49838.889,0.000,1.006,46.799,31.828,1
99,4286.489,103.900,0.100,50299.655,50298.677,0.000,0.978,32.273,38.442,1
100,4323.438,103.900,0.100,50769.275,50768.247,0.000,1.028,38.869,36.493,1
101,4360.117,103.980,0.100,51243.975,51242.978,0.000,0.997,36.949,36.250,1
102,4404.879,103.940,0.100,51704.415,51703.424,0.000,0.991,36.679,44.323,1
103,4432.354,103.900,0.100,52170.675,52169.657,0.000,1.018,44.762,26.996,1
104,4478.908,103.900,0.100,52640.295,52639.326,0.000,0.969,27.478,46.098,1
105,4514.987,103.900,0.100,53107.915,53106.914,0.000,1.001,46.550,35.642,1
106,4564.737,103.900,0.100,53575.535,53574.527,0.000,1.008,36.079,49.319,1
107,4605.005,103.940,0.100,54046.695,54045.698,0.000,0.997,49.752,39.827,1
108,4650.018,103.850,0.100,54504.530,54503.574,0.000,0.956,40.266,44.574,1
109,4691.301,103.900,0.100,54980.850,54979.850,0.000,1.000,45.013,40.793,1
110,4740.903,103.980,0.100,55453.050,55452.038,0.000,1.012,41.290,48.940,1
111,4793.505,103.940,0.100,55913.490,55912.454,0.000,1.036,49.607,51.929,1
112,4822.813,103.900,0.100,56379.750,56378.757,0.000,0.993,52.594,28.632,1
113,4868.975,103.980,0.100,56856.450,56855.439,0.000,1.011,29.308,45.473,1
114,4915.289,103.810,0.100,57305.385,57304.401,0.000,0.984,46.162,45.642,1
115,4952.852,103.810,0.100,57781.100,57780.100,0.000,1.000,46.313,36.397,1
116,4992.233,103.980,0.100,58263.360,58262.325,0.000,1.035,37.565,38.668,1
117,5029.832,103.850,0.100,58711.335,58710.368,0.000,0.967,39.380,36.886,1
118,5069.774,103.900,0.100,59189.655,59188.619,0.000,1.036,37.600,39.236,1
119,5114.914,103.850,0.100,59650.350,59649.356,0.000,0.994,39.941,44.469,1
120,5164.346,103.940,0.100,60128.210,60127.193,0.000,1.017,45.140,48.767,1
121,5193.014,103.940,0.100,60591.510,60590.528,0.000,0.982,49.433,27.970,1
122,5241.653,103.980,0.100,61062.850,61061.857,0.000,0.993,28.668,47.960,1
123,5271.911,103.980,0.100,61528.830,61527.813,0.000,1.017,48.641,29.571,1
124,5307.697,103.980,0.100,61996.810,61995.804,0.000,1.006,30.254,35.143,1
125,5354.137,104.070,0.100,62472.755,62471.728,0.000,1.027,35.786,45.816,1
126,5389.579,103.980,0.100,62928.675,62927.650,0.000,1.025,46.440,34.800,1
127,5428.540,103.810,0.100,63386.110,63385.152,0.000,0.958,35.442,38.312,1
128,5460.117,103.940,0.100,63873.330,63872.336,0.000,0.994,38.961,30.934,1
129,5508.024,103.940,0.100,64334.630,64333.619,0.000,1.011,31.578,47.283,1
130,5538.117,103.850,0.100,64794.465,64793.456,0.000,1.009,47.914,29.467,1
131,5579.817,103.940,0.100,65274.325,65273.310,0.000,1.015,30.084,41.093,1
132,5619.253,104.030,0.100,65745.590,65744.572,0.000,1.018,41.702,38.832,1
133,5661.055,104.070,0.100,66212.835,66211.856,0.000,0.979,39.434,41.188,1
134,5714.300,103.850,0.100,66659.750,66658.723,0.000,1.027,41.802,52.638,1
135,5745.636,103.850,0.100,67138.145,67137.136,0.000,1.009,53.247,30.738,1
136,5787.952,104.030,0.100,67621.470,67620.440,0.000,1.030,31.334,41.712,1
137,5826.189,103.760,0.100,68056.780,68055.816,0.000,0.964,42.316,37.624,1
138,5867.805,103.900,0.100,68549.660,68548.626,0.000,1.034,38.237,40.985,1
139,5916.404,103.850,0.100,69005.855,69004.848,0.000,1.007,41.616,47.985,1
140,5947.200,103.940,0.100,69483.715,69482.746,0.000,0.969,48.599,30.168,1
141,5981.134,103.900,0.100,69943.475,69942.442,0.000,1.033,30.802,33.243,1
142,6026.297,104.030,0.100,70424.600,70423.625,0.000,0.975,33.929,44.477,1
143,6055.300,103.940,0.100,70878.340,70877.342,0.000,0.998,45.163,28.332,1
144,6104.541,103.980,0.100,71354.180,71353.166,0.000,1.014,29.002,48.643,1
145,6135.553,103.940,0.100,71816.620,71815.635,0.000,0.985,49.242,30.408,1
146,6186.011,103.980,0.100,72289.960,72289.008,0.000,0.952,31.012,49.809,1
147,6220.133,103.940,0.100,72752.400,72751.392,0.000,1.008,50.458,33.424,1
148,6262.742,103.900,0.100,73218.660,73217.669,0.000,0.991,34.122,41.911,1
149,6296.701,103.940,0.100,73691.820,73690.800,0.000,1.020,42.618,33.313,1
150,6344.863,103.940,0.100,74157.620,74156.637,0.000,0.983,33.952,47.540,1
151,6375.840,103.900,0.100,74621.880,74620.856,0.000,1.024,48.161,30.310,1
152,6422.804,103.940,0.100,75095.040,75094.037,0.000,1.003,30.976,46.273,1
153,6453.572,103.940,0.100,75560.840,75559.820,0.000,1.020,46.964,30.088,1
154,6494.874,103.810,0.100,76017.135,76016.137,0.000,0.998,30.767,40.637,1
155,6535.294,103.900,0.100,76498.815,76497.794,0.000,1.021,41.302,39.756,1
156,6583.510,103.900,0.100,76961.935,76960.961,0.000,0.974,40.420,47.453,1
157,6618.174,103.980,0.100,77436.635,77435.640,0.000,0.995,48.217,34.011,1
158,6658.433,104.120,0.100,77913.005,77911.992,0.000,1.013,34.664,39.665,1
159,6689.096,103.810,0.100,78347.180,78346.161,0.000,1.019,40.258,30.057,1
160,6733.594,103.900,0.100,78837.860,78836.845,0.000,1.015,30.662,43.884,1
161,6767.240,103.850,0.100,79296.555,79295.552,0.000,1.003,44.500,32.657,1
162,6808.085,103.850,0.100,79766.450,79765.402,0.000,1.048,33.647,40.195,1
163,6852.297,103.900,0.100,80238.270,80237.271,0.000,0.999,40.844,43.587,1
164,6882.345,103.900,0.100,80703.390,80702.346,0.000,1.044,44.212,29.418,1
165,6915.788,103.940,0.100,81174.550,81173.548,0.000,1.002,30.048,32.805,1
166,6958.432,103.940,0.100,81640.350,81639.339,0.000,1.011,33.443,42.025,1
167,6992.582,103.940,0.100,82108.150,82107.134,0.000,1.016,42.643,33.515,1
168,7045.458,104.030,0.100,82583.915,82582.867,0.000,1.048,34.158,52.261,1
169,7082.093,103.980,0.100,83043.195,83042.186,0.000,1.009,52.868,35.990,1
170,7127.744,103.850,0.100,83502.170,83501.165,0.000,1.005,36.634,45.017,1
171,7159.447,103.850,0.100,83976.065,83975.056,0.000,1.009,45.651,31.087,1
172,7194.585,103.980,0.100,84454.965,84453.966,0.000,0.999,31.703,34.525,1
173,7245.638,103.940,0.100,84912.905,84911.927,0.000,0.978,35.139,50.420,1
174,7275.210,103.940,0.100,85382.705,85381.691,0.000,1.014,51.054,28.945,1
175,7320.992,104.120,0.100,85866.435,85865.446,0.000,0.989,29.570,45.127,1
176,7360.781,103.980,0.100,86313.655,86312.669,0.000,0.986,45.782,39.067,1
177,7390.979,103.900,0.100,86781.555,86780.494,0.000,1.061,39.791,29.509,1
178,7435.244,104.070,0.100,87268.220,87267.268,0.000,0.952,30.197,43.568,1
179,7490.268,103.980,0.100,87720.140,87719.154,0.000,0.986,44.265,54.338,1
180,7524.464,103.900,0.100,88185.540,88184.536,0.000,1.004,55.023,33.471,1
181,7555.412,103.940,0.100,88660.700,88659.707,0.000,0.993,34.196,30.254,1
182,7596.469,103.980,0.100,89130.040,89129.045,0.000,0.995,30.954,40.294,1
183,7632.391,103.900,0.100,89588.940,89587.955,0.000,0.985,41.057,35.170,1
184,7669.323,103.940,0.100,90064.100,90063.066,0.000,1.034,35.917,36.246,1
185,7729.509,103.850,0.100,90521.935,90520.974,0.000,0.961,36.929,59.494,1
186,7762.825,103.810,0.100,90990.290,90989.280,0.000,1.010,60.187,32.649,1
187,7795.492,103.940,0.100,91471.010,91470.020,0.000,0.990,33.325,32.041,1
188,7839.031,103.940,0.100,91932.310,91931.334,0.000,0.976,32.658,42.900,1
189,7882.040,103.760,0.100,92384.180,92383.161,0.000,1.019,43.539,42.394,1
190,7922.062,103.850,0.100,92868.135,92867.161,0.000,0.974,43.009,39.267,1
